ID,AUTORE,ULAN,SPECIFICHE-AUTORE,SCUOLA,AUTORE-MOTIVAZIONE,ALTRO-AUTORE-1,ALTRO-AUTORE-1-ULAN,ALTRO-AUTORE-1-SPECIFICHE-AUTORE,ALTRO-AUTORE-1-SCUOLA,ALTRO-AUTORE-1-MOTIVAZIONE,ALTRO-AUTORE-2,ALTRO-AUTORE-2-ULAN,ALTRO-AUTORE-2-SPECIFICHE-AUTORE,ALTRO-AUTORE-2-SCUOLA,ALTRO-AUTORE-2-MOTIVAZIONE,ALTRO-AUTORE-3,ALTRO-AUTORE-3-ULAN,ALTRO-AUTORE-3-SPECIFICHE-AUTORE,ALTRO-AUTORE-3-SCUOLA,ALTRO-AUTORE-3-MOTIVAZIONE,OGGETTO-DEFINIZIONE,OGGETTO-ID,SOGGETTO,DENOMINAZIONE,TECNICA,LAVORAZIONE,DIMENSIONI,LOC0-PROV,LOC0-CITTA,LOC0-GEONAMES,LOC0-LAT,LOC0-LONG,LOC0-CONT,LOC0-CONT-SPECIFICHE,ORIGINALE-BOOL,LOC1-TYPE,LOC1-PROV,LOC1-CITTA,LOC1-GEONAMES,LOC1-CONT,LOC1-CONT-SPECIFICHE,LOC1-DATE,LOC2-TYPE,LOC2-PROV,LOC2-CITTA,LOC2-GEONAMES,LOC2-CONT,LOC2-CONT-SPECIFICHE,LOC2-DATE,DATA-FROM,DATA-TO,RELAZIONE,BIBLIOGRAFIA-GENERALE
147,Agostino de Fondulis,http://vocab.getty.edu/page/ulan/500005603,Bottega,"Scuola italiana, scuola lombarda, scuola cremasca",Analisi stilistica,Anonimo lombardo,,,"Scuola italiana, scuola lombarda",Bibliografia (M4),,,,,,,,,,,decorazione architettonica,serie,Tritoni e stemmi,,stampo,policromia perduta, 26x42 cm,CR,Cremona,https://www.geonames.org/3177838/cremona.html,45.13325,10.02129,Museo Civico Ala Ponzone,,,,,,,,,,,,,,,,,1490,1500,,"M4, 39"
148,Anonimo lombardo,,,"Scuola italiana, scuola lombarda",Analisi stilistica,Giovanni Gaspare Pedoni,10,,"Scuola italiana, scuola lombarda",Bibliografia (M4),,,,,,,,,,,decorazione architettonica,serie,Arpie e capitelli,,stampo,policromia perduta,da verificare,PR,Busseto,https://www.geonames.org/3181364/busseto.html,44.9794,10.04331,Palazzo Comunale Vecchio,,O,,,,,,,,,,,,,,,1490,1500,,"M4, 41; AP30, 158-161; AM21, 348-349"
149,Anonimo lombardo,,,"Scuola italiana, scuola lombarda",Analisi stilistica,Bernardino Bocoli; Giovanni Pietro da Rho,http://vocab.getty.edu/page/ulan/500292676; http://vocab.getty.edu/page/ulan/500120142,,"Scuola italiana, scuola lombarda",Bibliografia (M4),,,,,,,,,,,decorazione architettonica,serie,Tritoni con vaso e tondo alato,,stampo,policromia perduta,da verificare,CR,Cremona,https://www.geonames.org/3177838/cremona.html,45.13325,10.02129,Museo Civico Ala Ponzone,,,O,CR,Cremona,https://www.geonames.org/3177838/cremona.html,Cattedrale,Camposanto dei Canonici (sedes Minervae),1930,,,,,,,,1487,1500,,"M30, 342; M4, 40; AM 345-347"
150,Anonimo lombardo,,,"Scuola italiana, scuola lombarda",Analisi stilistica,Bernardino Bocoli; Giovanni Pietro da Rho,http://vocab.getty.edu/page/ulan/500292676; http://vocab.getty.edu/page/ulan/500120142,,"Scuola italiana, scuola lombarda",Bibliografia (M4),,,,,,,,,,,decorazione architettonica,serie,Cherubino con cornucopie,,stampo,policromia perduta, 26x42 cm,CR,Cremona,https://www.geonames.org/3177838/cremona.html,45.13325,10.02129,Museo Civico Ala Ponzone,,,,,,,,,,,,,,,,,1480,1500,,"M4, 39-40"
151,Anonimo lombardo,,,"Scuola italiana, scuola lombarda",Analisi stilistica,Bernardino Bocoli; Giovanni Pietro da Rho,http://vocab.getty.edu/page/ulan/500292676; http://vocab.getty.edu/page/ulan/500120142,,"Scuola italiana, scuola lombarda",Bibliografia (M4),,,,,,,,,,,formella architettonica,serie,Sremma della famiglia Pozzi,,,policromia perduta," 22,5x27 cm",CR,Cremona,https://www.geonames.org/3177838/cremona.html,45.13325,10.02129,Museo Civico Ala Ponzone,,,O,CR,Cremona,https://www.geonames.org/3177838/cremona.html,Chiesa di San Francesco,,,,,,,,,,1480,1500,,M4 39
152,Michele da Firenze,http://vocab.getty.edu/page/ulan/500011640,,"Scuola italiana, scuola toscana, scuola fiorentina",Bibliografia (AP71),,,,,,,,,,,,,,,,rilievo,,Coppia di angeli,,modellazione,policromia perduta," 25x28,5x9 cm",MN,Ceresara,https://www.geonames.org/3179098/ceresara.html,45.26228,10.56958,Fondazione Pelati-Bonoldi,,,,,,,,,,,,,,,,,1437,1448,Frammenti di un polittico mantovano di Michele da Firenze,"M64, 59-60; AP71, pp."
153,Michele da Firenze,http://vocab.getty.edu/page/ulan/500011640,Bottega,"Scuola italiana, scuola toscana, scuola fiorentina",Bibliografia (AP71),Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (M53),,,,,,,,,,,rilievo,,Busto angelico,,modellazione,policromia perduta," 18x21,5x12 cm",MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Palazzo Ducale,Depositi,,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Chiesa di San Domenico,scavo del Campanile,1927,,,,,,,,1437,1448,Frammenti di un polittico mantovano di Michele da Firenze,"M53, 28; M64, 63-65; AP 71, pp."
154,Michele da Firenze,http://vocab.getty.edu/page/ulan/500011640,,"Scuola italiana, scuola toscana, scuola fiorentina",Bibliografia (AP72),Anonimo lombardo,,,"Scuola italiana, scuola lombarda",Bibliografia (M54),,,,,,,,,,,rilievo,,Pilastrino con angeli,,modellazione,policromia perduta," 43x13,5 cm",MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,"Museo Diocesano ""Francesco Gonzaga""",,,P,MN,Poggio Rusco,https://www.geonames.org/3170441/poggio-rusco.html,Chiesa Parrocchiale del SS. Nome di Maria,prima cappella a sinistra,2003-2018,P,MN,Poggio Rusco,https://www.geonames.org/3170441/poggio-rusco.html,Casa in via Borgo,Muro esterno,1995,1437,1448,Frammenti di un polittico mantovano di Michele da Firenze,"M54, 95; AP72, pp. 7-16; M64, 51-53; AP 71, pp"
155,Michele da Firenze,http://vocab.getty.edu/page/ulan/500011640,,"Scuola italiana, scuola toscana, scuola fiorentina",Bibliografia (AM42),,,,,,,,,,,,,,,,rilievo,,Cristo in pietà,,modellazione,policromia perduta,altezza 84 cm,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,"Museo Diocesano ""Francesco Gonzaga""",,,P,MN,Governolo,https://www.geonames.org/3175969/governolo.html,Chiesa di Sant’Erasmo e Agostino,,2004,,,,,,,,1437,1448,,"AM42, 21; M64, 42-45; AP72, 12; SC10 148-149"
156,Michele da Firenze,http://vocab.getty.edu/page/ulan/500011640,,"Scuola italiana, scuola toscana, scuola fiorentina",Bibliografia (AM42),Antonio Begarelli,http://vocab.getty.edu/page/ulan/500024031,,"Scuola italiana, scuola emiliana, scuola modenese",,,,,,,,,,,,statua,,Crocefisso,,modellazione,policroma,da verificare,MN,San Benedetto Po,https://www.geonames.org/3168546/san-benedetto-po.html,45.04612,10.93367,Abbazia di San Benedetto in Polirone,seconda cappella a sinistra,O,,,,,,,,,,,,,,,1437,1448,,"AM43, 42; M64, 46-49"
157,Michele da Firenze,http://vocab.getty.edu/page/ulan/500011640,,"Scuola italiana, scuola toscana, scuola fiorentina",Bibliografia (AP72),,,,,,,,,,,,,,,,rilievo,,San Girolamo,,modellazione,policromia perduta, 23x37x15 cm,MN,San Benedetto Po,https://www.geonames.org/3168546/san-benedetto-po.html,45.04612,10.93367,Museo civico Polironiano,,,,,,,,,,,,,,,,,1437,1448,Frammenti di un polittico mantovano di Michele da Firenze,"AP72, 12; M64, 54, 57; AP71, pp."
158,Michele da Firenze,http://vocab.getty.edu/page/ulan/500011640,,"Scuola italiana, scuola toscana, scuola fiorentina",Bibliografia (AP73),,,,,,,,,,,,,,,,rilievo,,Santo benedicente,,modellazione,policromia perduta, 30x23x12 cm,MN,,,,,Collezione privata,,,,,,,,,,,,,,,,,1437,1448,Frammenti di un polittico mantovano di Michele da Firenze,"AP73, 67-68; AP71, pp."
159,Michele da Firenze,http://vocab.getty.edu/page/ulan/500011640,?,"Scuola italiana, scuola toscana, scuola fiorentina",Bibliografia (AP71),,,,,,,,,,,,,,,,rilievo,,Figura virile cerofora (?),,modellazione,policromia perduta, 23x17x15 cm,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Chiesa di San Leonardo,canonica,,,,,,,,,,,,,,,,1437,1448,,"M64, 67-68; AP71, pp"
160,Anonimo mantovano [Luca Fancelli],http://vocab.getty.edu/page/ulan/500049988,?,"Scuola italiana, scuola toscana, scuola fiorentina",Bibliografia (M55),,,,,,,,,,,,,,,,decorazione architettonica,serie,Angeli reggi-ghirlanda,,stampo,policromia perduta,da verificare,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Via Mazzini 22,,O,,,,,,,,,,,,,,,1460,1470,,"M55, pp."
161,Sperandio Savelli,http://vocab.getty.edu/page/ulan/500009228,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),Donatello,http://vocab.getty.edu/page/ulan/500026022,Seguace,"Scuola italiana, scuola toscana, scuola fiorentina",Bibliografia (M53),,,,,,,,,,,rilievo,,San Francesco (?) e San Bernardino da Siena,,modellazione,policromia perduta," 58x40,5x5 cm",MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Palazzo Ducale,,,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Palazzo di San Sebastiano,,2004-2022,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Palazzo Ducale,,2004,1450,1470,,"M53, 31; M54, 114; AM16, pp."
162,Sperandio Savelli,http://vocab.getty.edu/page/ulan/500009228,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM6),Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (M54),,,,,,,,,,,rilievo,,Madonna col Bambino e angeli reggicortina,,modellazione,policroma,da verificare,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Via Govi 1,,O,,,,,,,,,,,,,,,1450,1470,,"M54, 104-105; AM6, 136"
163,Sperandio Savelli,http://vocab.getty.edu/page/ulan/500009228,cerchia,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),,,,,,,,,,,,,,,,rilievo,,Testa virile,,modellazione,policromia perduta,da verificare,MN,"San Giorgio Bigarello, Stradella",https://www.geonames.org/8949376/stradella.html,45.17245,10.87327,Chiesa della Natività della Beata Vergine Maria,murata nell'abside,,,,,,,,,,,,,,,,1450,1480,,"AM16, pp"
164,Sperandio Savelli,http://vocab.getty.edu/page/ulan/500009228,cerchia,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),,,,,,,,,,,,,,,,rilievo,,Angelo,,modellazione,policromia perduta, 52x20 cm,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Chiesa di San Barnaba,,,,,,,,,,,,,,,,,1450,1470,,"AM16, pp"
165,Sperandio Savelli,http://vocab.getty.edu/page/ulan/500009228,cerchia,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),,,,,,,,,,,,,,,,rilievo,,Angelo,,modellazione,policromia perduta, 52x20 cm,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Chiesa di San Barnaba,,,,,,,,,,,,,,,,,1450,1470,,"AM16, pp"
166,Elia della Marra,6,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (M54); Firma,,,,,,,,,,,,,,,,rilievo,,Compianto sul Cristo Morto,,modellazione,policromia perduta, 103x107 cm,MN,"Sermide, Santa Croce",https://www.geonames.org/8951690/santa-croce.html,44.98379,11.25329,Chiesa di Santa Croce,,O,,,,,,,,,,,,,,,1460,1480,,"M54, 111-113; AP74, 36; SC11, 156-157"
167,Elia della Marra,6,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP74),Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (M54),,,,,,,,,,,rilievo,,Cristo in pietà,,modellazione,policromia perduta,da verificare,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Chiesa della Carità,,O,,,,,,,,,,,,,,,1486,1490,,"M54, 146; M64, 95-96;  AP47, 54-55"
168,Elia della Marra,6,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP71),Anonimo viadanese,,,"Scuola italiana, scuola lombarda, scuola mantovana",Catalogo del Museo,,,,,,,,,,,testa,,Figura virile,,modellazione,policromia perduta," 13x10,5x6,5 cm",MN,Viadana,https://www.geonames.org/3164440/viadana.html,44.93553,10.51898,Museo Civico Antonio Parazzi,,,,,,,,,,,,,,,,,1460,1480,,"M64, 135-137; AP71, pp"
169,Elia della Marra,6,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP74),Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP75),,,,,,,,,,,statua,,Madonna col Bambino,Madonna della Possenta,modellazione,policromia perduta, 124x63x48 cm,MN,Ceresara,https://www.geonames.org/3179098/ceresara.html,45.26228,10.56958,Santuario della Beata Vergine della Possenta,,O,,,,,,,,,,,,,,,1460,1480,,"AP75, 36-37; AP74, 56-57"
170,Elia della Marra,6,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP74),Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (M54),,,,,,,,,,,statua,,Madonna col Bambino,,modellazione,policroma, 12x92x73 cm,MN,Bozzolo,https://www.geonames.org/3181633/bozzolo.html,45.10324,10.47988,Abbazia di Santa Maria della Gironda,,O,,,,,,,,,,,,,,,1460,1480,,"M54, 36; AP74, 54"
171,Elia della Marra,6,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM2),,,,,,,,,,,,,,,,rilievo,,Madonna col Bambino,Madonna di campagna,modellazione,policroma,da verificare,PR,Parma,https://www.geonames.org/3171457/parma.html,44.79935,10.32618,Chiesa di Santa Croce,,,,,,,,,,,,,,,,,1460,1480,,"AM2, 57 nota 7; M64, 149-152"
172,Elia della Marra,6,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM44),,,,,,,,,,,,,,,,statua,,Madonna col Bambino,,modellazione,policroma, 115x65x50 cm,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Via Chiassi 38,giardino privato,,,,,,,,,,,,,,,,1460,1480,,"AM44, 278 nota 16; M64, 154-157; "
173,Elia della Marra,6,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (M56),,,,,,,,,,,,,,,,rilievo,,Annunciazione,,modellazione,policromia perduta, 94x126x43 cm,MN,Castel Goffredo,https://www.geonames.org/3179675/castel-goffredo.html,45.29403,10.473,Via Roma 29,cortile interno,,,,,,,,,,,,,,,,1460,1480,,"M56, 82; AP74, 51; M64, 158-161"
174,Elia della Marra,6,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP74),,,,,,,,,,,,,,,,rilievo,,Devote in preghiera,,modellazione,policromia perduta," 47x38x5,5 cm",MN,Viadana,https://www.geonames.org/3164440/viadana.html,44.93553,10.51898,Museo Civico Antonio Parazzi,,,P,MN,Viadana,https://www.geonames.org/3164440/viadana.html,Convento dei minori Osservanti di San Francesco,,,,,,,,,,1460,1480,,"AP74, 55; M64, 162-164"
175,Elia della Marra,6,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP74),,,,,,,,,,,,,,,,rilievo,,"Madonna col Bambino, San Paolo e San Girolamo",,modellazione,policroma, 57x85 cm (Madonna col Bambino);  29x54 cm (San Paolo);  35x25 cm (San Girolamo),MN,San Benedetto Po ,https://www.geonames.org/3168546/san-benedetto-po.html  ,45.04612,10.93367,Abbazia di San Benedetto in Polirone,,,P,MN,Governolo,https://www.geonames.org/3175969/governolo.html,Casaletto del Fissero,,2000,,,,,,,,1460,1480,,"AP76, 260; M54, 106; AP74, 41-42; M64, 166-175"
176,Elia della Marra,6,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP74),Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (M57),,,,,,,,,,,rilievo,,Madonna col Bambino,Madonna della cintura,modellazione,policroma, 73x42 cm,MN,Castel d’Ario,https://www.geonames.org/3179724/castel-d-ario.html,45.18798,10.97449,Chiesa Parrocchiale dell'Assunzione della Beata Vergine Maria,,,,,,,,,,,,,,,,,1460,1480,,"M57, 210-211; AP74, 52; M64, 176-179"
177,Elia della Marra,6,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP74),,,,,,,,,,,,,,,,rilievo,,Madonna col Bambino,Madonna della neve,modellazione,policroma, 70x45 cm,MN,"Sabbioneta, Villa Pasquali",https://www.geonames.org/3164168/villa-pasquali.html,44.99943,10.5155,Via Fornace 4,cortile privato,,P,MN,Villa Pasquali,https://www.geonames.org/3164168/villa-pasquali.html,Via Chiesa,,,,,,,,,,1460,1480,,"M54, 108; AP74, 55; AP77, 167-171; M64, 180-183"
178,Elia della Marra,6,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC12),,,,,,,,,,,,,,,,rilievo,,Madonna col Bambino,,modellazione,policroma, 96x55 cm,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Rotonda di San Lorenzo,,,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Via Fernelli 27,,1954,,,,,,,,1460,1480,,"M54, 105; SC12, 120; AP74, 55; M64, 184-187"
179,Elia della Marra,6,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP74),,,,,,,,,,,,,,,,rilievo,,Madonna,,modellazione,policromia perduta,da verificare,MN,Pegognaga,https://www.geonames.org/3171305/pegognaga.html,44.99456,10.85967,Villa Angeli,,,,,,,,,,,,,,,,,1460,1480,,"M58, 112; AP74, 54; M64, 188-189"
180,Elia della Marra,6,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP77),,,,,,,,,,,,,,,,rilievo,,Madonna col Bambino,,modellazione,policromia perduta," 83x34,5 cm",MN,Castel d’Ario,https://www.geonames.org/3179724/castel-d-ario.html,45.18798,10.97449,Corte le Pezze,,,,,,,,,,,,,,,,,1460,1480,,"AP77, pp. 167-171; M64, 190-193"
181,Elia della Marra,6,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP73),Anonimo padovano,,,"Scuola italiana, scuola veneta, scuola padovana",Classificazione F. Zeri,,,,,,,,,,,statua,,Sant'Antonio Abate,,modellazione,policromia perduta,altezza 135 cm,,,,,,Collezione privata,,,,,,,,,,,,,,,,,1460,1480,,"AP73, 68"
182,Elia della Marra,6,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP71),,,,,,,,,,,,,,,,statua,,Cristo risorto,,modellazione,policroma,da verificare,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Chiesa di San Barnaba,sagrestia,,,,,,,,,,,,,,,,1480,1490,,"AP71, pp"
183,Elia della Marra,6,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP73),Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Scheda di soprintendenza,,,,,,,,,,,statua,,San Giacomo Maggiore,,modellazione,policroma, 163x55 cm,MN,Piubega,https://www.geonames.org/3170606/piubega.html,45.22677,10.53195,Chiesa di San Giacomo Maggiore Apostolo,sagrestia,O,,,,,,,,,,,,,,,1480,1490,,"AP73, 81 nota 13"
184,Elia della Marra,6,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (M62),,,,,,,,,,,rilievo,,Madonna dell'Umiltà,,modellazione,policromia perduta, 54x35x4 cm,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,"Museo Diocesano ""Francesco Gonzaga""",,,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Collezione privata di Domenico Pesenti ,,2012,,,,,,,,1450,1470,,"M62, 25; M64, 194-196;  AM16, pp"
185,Elia della Marra,6,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),,,,,,,,,,,,,,,,rilievo,,Crocefissione,,modellazione,policromia perduta," 32,5x42 cm",MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,"Museo Diocesano ""Francesco Gonzaga""",,,P,MN,Rodigo,https://www.geonames.org/3169093/rodigo.html,Corte privata,,,,,,,,,,1450,1470,,"AM16, pp"
186,Elia della Marra,6,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP71),Anonimo veronese,,?,"Scuola italiana, scuola veneta, scuola veronese",Bibliografia (M63),,,,,,,,,,,rilievo,,Tabernacolo,,modellazione,policromia perduta," 82,5x55 cm",,Parigi,https://www.geonames.org/2988507/paris.html,48.85341,2.3488,Musée du Louvre,,,P,,Parigi,https://www.geonames.org/2988507/paris.html,Collezione privata di Jean-Charles Davillier,,1884,,,,,,,,1450,1470,Tabernacoli mantovani derivati da stampi (di Elia della Marra?),"M63, 238; M64, 77;  AP71, pp"
187,Elia della Marra,6,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP71),,,,,,,,,,,,,,,,rilievo,,Tabernacolo,,modellazione,policromia perduta, 55x65 cm,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Chiesa di Ognissanti,Cappella dei morti,,,,,,,,,,,,,,,,1450,1470,Tabernacoli mantovani derivati da stampi (di Elia della Marra?),"M54, 103; M64, 75-81;  AP71, pp"
188,Elia della Marra,6,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP71),,,,,,,,,,,,,,,,rilievo,,Tabernacolo,,modellazione,policromia perduta, 55x35x4 cm,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,"Museo Diocesano ""Francesco Gonzaga""",,,P,MN,Pegognaga,https://www.geonames.org/3171305/pegognaga.html,Collezione privata,,2024,,,,,,,,1450,1470,Tabernacoli mantovani derivati da stampi (di Elia della Marra?),"AP71, pp"
189,Elia della Marra,6,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP71),,,,,,,,,,,,,,,,rilievo,,Tabernacolo,,modellazione,policromia perduta,da verificare,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Vicolo Barche 2,collezione privata,,,,,,,,,,,,,,,,1450,1470,Tabernacoli mantovani derivati da stampi (di Elia della Marra?),"M54, 103; M64, 80; AP71, pp"
190,Elia della Marra,6,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP74),,,,,,,,,,,,,,,,rilievo,,Tabernacolo,,modellazione,policromia perduta,da verificare,MN,"Mantova, Frassino",https://www.geonames.org/8948812/lunetta-frassino.html,45.16016,10.82059,Chiesa di Santa Maria dei Miracoli,,,,,,,,,,,,,,,,,1450,1470,Tabernacoli mantovani derivati da stampi (di Elia della Marra?),"M54, 124-125; AP74, 26; M64, 85-91 AP71, pp"
191,Elia della Marra,6,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP71),Anonimo veronese,,?,"Scuola italiana, scuola veneta, scuola veronese",Bibliografia (M63),,,,,,,,,,,rilievo,,Madonna col Bambino,,modellazione,policromia perduta," 27,3x18x10,5 cm",,Parigi,https://www.geonames.org/2988507/paris.html,48.85341,2.3488,Musée du Louvre,,,P,,Parigi,https://www.geonames.org/2988507/paris.html,Collezione privata di Jean-Charles Davillier,,1884,,,,,,,,1450,1470,Tabernacoli mantovani derivati da stampi (di Elia della Marra?),"M63, 238; M64, 88; AP71, pp"
192,Elia della Marra,6,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP71),,,,,,,,,,,,,,,,rilievo,,Madonna col Bambino,,modellazione,policroma,da verificare,MN,"Curtatone, San Silvestro",https://www.geonames.org/9035395/curtatone.html,45.15253,10.71989,Via Vittorina Gementi 1,edicola,,,,,,,,,,,,,,,,1450,1470,Tabernacoli mantovani derivati da stampi (di Elia della Marra?),"AM 44, 278 nota 16; M64, 89; AP71, pp"
193,Elia della Marra,6,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP71),,,,,,,,,,,,,,,,rilievo,,Figura virile,,modellazione,policromia perduta,da verificare,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Palazzo Ducale,depositi,,,,,,,,,,,,,,,,1450,1470,Tabernacoli mantovani derivati da stampi (di Elia della Marra?),"M64, 90-91"
194,Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (M54),,,,,,,,,,,,,,,,rilievo,,Dio Padre e angeli,,modellazione,policromia perduta,da verificare,MN,Borgo Virgilio,https://www.geonames.org/11287661/borgo-virgilio.html,45.08266,10.78748,Via di Mezzo 1,strada privata Alcide de Gasperi ,,,,,,,,,,,,,,,,1450,1470,,"M54, 95; M64, 374-376"
195,Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (M54),,,,,,,,,,,,,,,,statua,,Madonna col Bambino,,modellazione,policromia perduta,da verificare,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Casa della Beata Osanna Andreasi,,,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Collezione del Conte Alessandro Magnaguti,,1939,,,,,,,,1490,1520,,"M54, 62; M64, 344"
196,Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (M53),,,,,,,,,,,,,,,,statua,,Madonna col Bambino,,modellazione,policromia perduta,altezza 70 cm,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Palazzo Ducale,depositi,,,,,,,,,,,,,,,,1470,1500,,"M53, 29; M54, 60; M64, 352, 355"
197,Anonimo lombardo,,,"Scuola italiana, scuola lombarda",Bibliografia (M54),,,,,,,,,,,,,,,,statua,,Madonna col Bambino,Madonna della neve,modellazione,policromia perduta,altezza 130 cm,MN,Suzzara,https://www.geonames.org/6540649/suzzara.html,44.99187,10.74309,Oratorio della Corte Streggia,,,,,,,,,,,,,,,,,1470,1490,,"M54, 66; M64, 347-351"
198,Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (M64),,,,,,,,,,,,,,,,rilievo,,Madonna col Bambino,,modellazione,scialbata," 37,5x26 cm",MN,"Suzzara, Sailetto",https://www.geonames.org/6540649/suzzara.html,44.99187,10.74309,Via Pioppelle 15, loghino Temporella,,,,,,,,,,,,,,,,1450,1460,,"M65, 170; M64, 82-83"
199,Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (M64),Elia della Marra,6,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP74),,,,,,,,,,,rilievo,,Madonna col Bambino,,stampo,policromia perduta,da verificare,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Via Chiassi 17,Casa Pescasio,,,,,,,,,,,,,,,,1480,1500,Derivazione da una Madonna di Adrea della Robbia,"M54, 158-159; AP74, 54-55 nota 22; M64, 31-324"
